Feature_1,Feature_2,Close
-2351.8405369559923,-2.7299833145565864,560.4670731707317
-2351.6209390265576,-2.6826754622368916,567.6743902439025
-2382.907704305184,-2.702519489929388,574.5719512195122
-2396.4820467932873,-2.725254966817986,570.0658536585366
-2382.7077921252194,-2.735561993295351,572.5182926829268
-2398.106121124576,-2.7030379694018936,574.6426829268293
-2399.757348213755,-2.633085708362132,575.9085365853658
-2411.0661324654207,-2.626707773039836,581.530487804878
-2432.734372671027,-2.592119233491821,581.5073170731707
-2429.2988699790085,-2.4893262575469923,580.4585365853659
-2432.2520718090077,-2.4398064710184757,585.2487804878049
-2454.34525267559,-2.440692313730827,590.7609756097561
-2466.8867721354572,-2.4089635761365438,588.5560975609756
-2436.775721273463,-2.6490131070127663,571.4048780487806
-2370.1591450664073,-2.702264594560029,562.7219512195121
-2352.718589264257,-2.7174883587793772,567.6963414634146
-2373.9279478615235,-2.7637907131555974,560.0426829268292
-2329.2372236505535,-2.839498426105556,549.6780487804878
-2293.3368653969615,-2.8610383850388126,538.1975609756097
-2269.9756507369207,-2.964441440660766,547.1426829268293
-2282.709615368332,-2.997667366591139,543.3951219512195
-2272.865043585879,-2.9781487142439276,544.6378048780488
-2286.6175760476344,-2.9921702066509823,547.4597560975609
-2289.3155419534687,-3.0060097626575666,546.9731707317073
-2279.036865454251,-3.06735798630072,547.170731707317
-2285.3312141426013,-3.148812032102973,544.4341463414634
-2272.8219385827283,-3.194446719997136,548.1268292682927
-2307.7926542880655,-3.2080338744270303,557.420731707317
-2346.5070564874704,-3.3687133898144506,570.6268292682927
-2402.289682296461,-3.4450551622601977,580.8963414634146
-2426.5839335994933,-3.460954434357219,581.840243902439
-2434.4358323623023,-3.4259224889279674,583.6573170731707
-2451.9065956076047,-3.4597678921236237,591.4256097560976
-2474.8445666540365,-3.279331186788019,591.7682926829268
-2473.857224495265,-3.230656546610073,585.5524390243903
-2445.8722345760502,-3.2084202304061904,586.8341463414635
-2456.709918478326,-3.2519061465647923,591.5560975609756
-2470.100640441199,-3.17804735377353,591.0414634146341
-2479.2860790258756,-3.03439321871724,597.6134146341462
-2510.801606289724,-2.9286100329076112,604.3487804878049
-2520.990678687905,-2.8459298495274337,601.8158536585366
-2466.014150378771,-3.1481330205859046,580.4231707317073
-2415.3372612815,-3.115878028114382,576.820731707317
-2411.640413294792,-3.0919580352318285,574.7634146341463
-2401.142817685087,-3.071689516137477,572.469512195122
-2395.4665336482053,-3.020640014959873,578.9585365853659
-2421.1455756036216,-2.990560284981227,580.1634146341463
-2425.4839074954784,-2.9623599364712074,579.4243902439025
-2422.566343660211,-2.8319671073877357,578.5573170731707
-2429.2740930874334,-2.7949704073898705,588.2548780487805
-2452.6984379095684,-2.85562294956917,584.6256097560976
-2445.643133181354,-2.8577609241436694,586.5109756097561
-2455.4897414206494,-2.8355191326817577,592.8390243902439
-2484.040866341869,-2.8631224109717737,598.3329268292683
-2506.4873724704935,-2.854729912797182,601.4560975609756
-2519.1507399313914,-2.97248516831946,607.8426829268293
-2533.8335937603492,-2.947043192978773,604.920731707317
-2528.5075803002474,-2.9377308305024754,606.2341463414634
-2533.3706392383265,-2.928988999169566,603.7719512195122
-2520.6862283900646,-2.912206095151036,603.0731707317074
-2514.3820368269794,-2.919257463217779,599.7817073170731
-2511.7621351000785,-2.6042018245767635,598.5146341463415
-2491.8567877004734,-2.641290544827729,591.7743902439024
-2463.420043771865,-2.656852714347514,589.7987804878048
-2463.203839937167,-2.6264494580919155,584.7987804878048
-2435.508026889479,-2.610137858193555,575.4451219512196
-2395.9827754575867,-2.735627882586897,564.1548780487806
-2342.0033352078235,-2.7416215138612308,556.802380952381
-2339.8569905084073,-2.753601633040591,560.9178571428571
-2334.9423978985824,-2.7200864523633674,550.3928571428571
-2300.3348260864896,-2.6930403384994204,554.5630952380952
-2337.2789250397195,-2.7887413814335327,565.3928571428571
-2371.231460811253,-2.8418610664911057,573.1845238095239
-2394.9552294385476,-2.8156487111988016,571.5988095238096
-2386.890367393395,-2.8091924104175074,567.7654761904762
-2375.8975571993174,-2.7440693805047927,571.5452380952381
-2391.4159805840914,-2.7088831748177356,568.3011904761905
-2370.4286523508204,-2.6945106639949272,562.425
-2340.8612465726137,-2.679433893770814,557.1261904761905
-2328.620654017004,-2.695637095661482,561.7988095238095
-2350.3107295654136,-2.6868000071136633,562.0785714285714
-2317.3982333140198,-2.8282237383581976,543.4202380952381
-2254.1890777056287,-2.830027860072222,537.9595238095238
-2256.2373492295237,-2.8600948465523324,533.6940476190476
-2235.1032425612657,-2.944423503225556,538.5833333333334
-2256.9709100761597,-2.9257541670498926,545.0809523809525
-2289.500059489451,-2.8928046982578355,549.9595238095238
-2296.890337124598,-2.8709077237174294,548.3869047619048
-2288.988488600921,-2.842951630043369,545.3869047619048
-2270.0610283818933,-2.8004687756753603,540.025
-2253.3272928085644,-2.7988689460194465,541.1583333333333
-2250.8217882366307,-2.7764000990508215,531.6095238095238
-2225.918159548419,-2.6979092204709745,533.3035714285714
-2228.669841044043,-2.6834015353264005,533.3595238095238
-2233.8054296270866,-2.727366879960225,539.172619047619
-2266.4876527129823,-2.756612193707138,545.0702380952381
-2279.026109406408,-2.7744654837775666,549.1
-2297.528475422078,-2.7935524363907875,555.7940476190475
-2317.637452343501,-2.7888709713094855,551.5488095238095
-2292.4787008676158,-2.7788314300126187,549.9154761904762
-2301.300316740101,-2.808962802522069,553.3583333333333
-2308.613394882355,-2.605101717537439,552.9702380952381
-2316.791902532925,-2.557547393545738,557.7714285714286
-2328.5232434980744,-2.5173102407524306,554.3130952380952
-2306.0575284094775,-2.4469285610415383,551.0809523809525
-2314.008413520916,-2.4240335467334613,554.925
-2318.8481259359164,-2.35251655659948,556.7666666666667
-2331.116881396659,-2.369842367498412,560.1690476190475
-2344.018805230446,-2.350904440268697,562.8452380952381
-2354.78796882494,-2.352613032453286,568.1011904761905
-2377.120489938673,-2.291868298624192,573.9809523809524
-2399.482167942426,-2.2101465840579806,574.1833333333334
-2393.854556840298,-2.236780203327761,570.875
-2389.6036148067205,-2.2898135072708206,574.8440476190476
-2405.4493905476265,-2.2692734641790566,575.1809523809524
-2399.5815664311303,-2.268056937389,569.827380952381
-2385.9328286188797,-2.2440908358600113,575.1666666666666
-2404.020040280062,-2.2150881211723426,574.8619047619047
-2404.1045289954604,-2.2096408075561382,574.1607142857143
-2401.284925199222,-2.24435099094959,576.1607142857143
-2411.866225650065,-2.2363446760460444,580.3416666666666
-2423.960371098984,-2.2606917378226132,579.9880952380952
-2425.5802351365646,-2.2447879532493777,576.2928571428571
-2409.3262629353803,-2.2461106609587294,577.8452380952381
-2415.352461977212,-2.2401776340868387,579.2928571428571
-2425.7919539175036,-2.263855054995035,583.1809523809524
-2434.921373776677,-2.291243563082474,581.427380952381
-2422.018787286298,-2.256713336856092,580.1511904761904
-2429.7370799341684,-2.2982725436619806,584.4380952380952
-2445.1832737504837,-2.265385811123915,588.6404761904762
-2465.633187488162,-2.2532729773741926,593.8583333333333
-2478.1275775182626,-2.212148160689415,592.947619047619
-2472.7421674002767,-2.1655977082992184,595.4511904761905
-2489.0266218046627,-2.120673507957184,597.1214285714285
-2487.3901913522986,-2.1565745512124277,589.3940476190476
-2465.3316787390927,-2.1376965081059556,594.4297619047619
-2493.246418978446,-2.171863201882722,600.6583333333334
-2506.037016504885,-2.2333792854127514,600.9
-2518.8093909750614,-2.2497336250907094,607.4
-2536.8319936185862,-2.2492700151962617,604.7785714285715
-2535.476529560958,-2.279166378554829,611.3142857142857
-2553.483891102882,-2.3484610638964285,603.9738095238096
-2534.6995647075883,-2.385193490171448,610.4595238095238
-2563.5509700388293,-2.41479964873512,616.6511904761904
-2571.44950527955,-2.4719888176865994,614.7678571428571
-2569.087797187941,-2.4791839004097795,611.9440476190476
-2556.0175585799484,-2.519930764359755,607.0083333333334
-2544.1023304106966,-2.531575328476832,613.2726190476191
-2570.0406973663175,-2.5264813582040753,620.6178571428571
-2594.4224839888325,-2.504345621141619,621.1916666666666
-2598.178421548663,-2.5009478336014874,622.1988095238095
-2600.5113040785473,-2.5476456202654916,619.0214285714286
-2587.707122091986,-2.565320704586628,624.8083333333334
-2618.8211683544273,-2.6588317858198427,628.9345238095239
-2626.891662980606,-2.626448112140676,631.1476190476191
-2638.304928781902,-2.6369558292459074,634.8607142857143
-2649.8225629963376,-2.615643441064896,637.7595238095239
-2657.066393524794,-2.612942453617737,636.6357142857144
-2672.450628949817,-2.6940684732081914,645.5785714285714
-2708.688335976657,-2.699833351630048,651.1035714285714
-2723.5212411176685,-2.684038199959714,653.5428571428571
-2729.0348752860828,-2.6608920819866286,651.5488095238095
-2719.3683722596124,-2.705992053650959,643.5785714285714
-2685.3058354939135,-2.678192864802432,642.0833333333334
-2695.0856527975066,-2.6470629026932126,652.8845238095239
-2734.9583625562536,-2.6627075851448416,658.6
-2751.3879387541483,-2.661847279164733,655.9738095238096
-2742.4016527187096,-2.683474726507785,656.6583333333334
-2753.4159992520067,-2.681284257507236,664.3857142857144
-2779.3315045552254,-2.7090208702940077,660.85
-2763.6484110074985,-2.700685628825334,660.3
-2742.066679811777,-3.0023611781537998,650.2416666666667
-2711.773996394327,-3.066884272713106,639.5095238095239
-2667.2159732063656,-2.9890224728979953,636.9119047619048
-2648.859391640795,-3.319256906431183,635.9761904761905
-2664.9977302667867,-3.332234044114009,640.6440476190476
-2669.5853018487746,-3.3201343653610516,636.7357142857143
-2590.759981008384,-3.971042580957135,615.3047619047619
-2571.365347892447,-3.8568708931086424,618.4857142857143
-2567.324799326627,-4.165999506676443,615.1333333333333
-2573.1409362289974,-4.181411669577687,616.1523809523809
-2580.8801025594958,-4.156414089034442,617.0023809523809
-2582.7895475275004,-4.080062893970755,619.2642857142857
-2593.178677566849,-4.093527053829597,625.6952380952381
-2611.0574837300487,-4.054612453449507,626.395238095238
-2628.75207136085,-4.030577352013091,633.152380952381
-2647.7686588914157,-3.9800159689246897,636.1464285714286
-2658.157788930764,-3.964405200599227,634.6666666666666
-2662.376923447956,-3.960506044212764,642.7964285714286
-2691.9125217097767,-4.025080270669985,650.3678571428571
-2731.654025463435,-4.1871634731554215,659.9452380952381
-2759.17514768752,-3.896447850093899,663.5
-2633.6179587112097,-4.526648114346924,613.4011904761904
-2545.023423072688,-4.849983162960343,593.8416666666666
-2482.4921651572577,-4.557431057973011,596.1226190476191
-2516.956603145618,-4.646868222403654,612.9583333333334
-2516.980790111202,-5.0940203770428765,598.5619047619048
-2504.741191540479,-4.456534580489617,602.4
-2525.728851102047,-4.520627136364222,608.4869047619047
-2540.4610324411715,-4.216006537605457,605.8130952380952
-2538.322970949147,-4.2339304399185425,610.8892857142857
-2566.5253041491505,-4.263950522488703,620.5416666666666
-2587.148833913765,-4.322200405254341,617.0821428571429
-2558.1115534086475,-4.421710721101586,604.527380952381
-2523.854195605088,-4.441010745769057,601.2630952380953
-2518.659630585414,-4.404605771244402,599.9238095238095
-2512.2871934745963,-4.424636920452111,603.6035714285714
-2508.8433671692965,-4.47563805760993,592.0416666666666
-2466.288886185313,-4.514449509888678,581.9333333333334
-2429.9123526025833,-4.484113077567294,580.2702380952381
-2431.0991705577094,-4.336891121215756,578.5011904761905
-2390.96968136981,-4.371054665148903,563.9988095238095
-2363.4641315756216,-3.7719040225872877,560.2488095238095
-2342.831324618728,-3.686697789129153,567.3630952380952
-2366.146565457449,-3.76152940008286,559.620238095238
-2343.3674138011393,-3.6162711759214416,562.7630952380953
-2352.194993582947,-3.118001931091995,560.6571428571428
-2335.432432447894,-3.1898609777544906,549.3166666666666
-2287.205942370161,-3.216035580094059,540.3964285714286
-2275.074025495535,-3.5157709417043717,557.5690476190476
-2345.946473254714,-3.4918705190323056,562.222619047619
-2353.0518085555755,-3.51284563843325,570.8190476190476
-2390.283831797752,-3.5932988391114513,582.6273809523809
-2447.208683621977,-3.5770256332282213,592.4928571428571
-2477.381094868095,-3.5672303357695543,591.7869047619048
-2474.5916419467635,-3.5862190214270133,593.847619047619
-2489.141592723264,-3.6340060593228896,603.395238095238
-2524.254108857974,-3.6219557669122566,603.3547619047619
-2529.9393710835507,-3.552208073243719,609.5571428571429
-2545.5532170174806,-3.502450612030353,612.0428571428571
-2563.1623219479966,-3.4821044441328013,614.0261904761905
-2565.906051564524,-3.384064407285405,612.2476190476191
-2553.8235026059538,-3.30600823980999,607.9869047619047
-2545.5823739075,-3.2237813428260544,613.7345238095238
-2572.9630129342167,-3.100895093613965,618.504761904762
-2590.084733941788,-3.0915566936368077,625.754761904762
-2620.7577822426783,-3.0729985285185553,629.5678571428571
-2640.134192302352,-2.878490441480902,637.3333333333334
-2659.830334167358,-2.754387389147369,636.4880952380952
-2662.2424041599097,-2.57472563958162,627.8297619047619
-2634.563569667081,-2.629213437957058,640.9238095238095
-2689.837081265636,-2.5834606902348574,644.472619047619
-2685.697796867703,-2.566884491813915,635.5285714285715
-2657.177057175551,-2.5258196385314897,635.677380952381
-2661.659266359513,-2.489674781799762,640.5952380952381
-2679.3137632665366,-2.522938925988754,645.0178571428571
-2703.1969008040533,-2.5015482053077482,654.3714285714285
-2737.0805202900856,-2.495589746427115,659.1416666666667
-2762.4506592186144,-2.506474171322166,668.3440476190476
-2787.5341991713804,-2.5628441569733855,666.15
-2778.3179712987394,-2.6320563567081376,659.8880952380953
-2762.751505311092,-2.5800019209213243,666.15
-2790.5801001935683,-2.5652462471107436,672.8880952380953
-2808.474478786665,-2.6079835096578803,669.45
-2800.5365154787587,-2.581861779879687,668.9714285714285
-2796.74512579129,-2.551232737848817,670.3678571428571
-2798.727131656049,-2.599487359813464,664.1
-2755.4486983460047,-2.6765911274100183,653.2428571428571
-2737.027839091072,-2.7045462007571897,664.4404761904761
-2777.566518724137,-2.6545535062189387,664.745238095238
-2782.9867183131696,-2.576952223529076,668.6988095238095
-2796.523135833184,-2.578604725921197,674.0261904761904
-2816.8299157471283,-2.52014732171671,672.7035714285714
-2821.5284823081693,-2.5351753029869784,682.7571428571429
-2861.034411643599,-2.5426284766115366,688.9845238095238
-2879.229967657469,-2.4983962479367707,689.0166666666667
-2878.3290860215147,-2.4904409075563088,691.7952380952381
-2891.91222083122,-2.461552243463597,692.7892857142857
-2884.2436274277015,-2.465760753996524,682.3107142857143
-2839.261172692974,-2.4444331086999753,677.4119047619048
-2838.1605000947247,-2.3965903297309104,678.6511904761904
-2830.344134271333,-2.3831216190604336,675.0654761904761
-2824.83878331031,-2.354027584883916,672.2785714285715
-2777.5168194797848,-2.451528652921715,663.4095238095239
-2787.5527535559386,-2.5379627042391677,674.125
-2831.1432981205135,-2.5950080688574153,680.5571428571429
-2830.8885066611356,-2.577188965868358,674.1428571428571
-2828.02417354498,-2.4930132506790628,680.4309523809524
-2858.7277040490735,-2.5890663369187052,689.625
-2897.7780569779425,-2.667344346053282,700.8666666666667
-2926.570485872553,-2.7348148329919866,698.6845238095239
-2925.882979659016,-2.755276864000413,704.0809523809525
-2947.0237128931876,-2.824635279978476,705.3654761904761
-2949.069333790717,-2.894812339259309,702.827380952381
-2933.497235222043,-2.9366328639439865,699.8333333333334
-2941.5024581739726,-3.016928653297168,715.2833333333334
-2997.1884735006493,-3.0190524503652774,721.7880952380953
-3003.8938955486256,-3.068928860290002,717.3309523809525
-3006.1929825923503,-3.106389008629804,724.9964285714285
-3032.8983745524706,-3.124148315668527,731.8059523809524
-3052.3453575391245,-3.177299953654282,725.0464285714286
-3026.3861169008765,-3.201893521593532,722.2964285714286
-3029.8564494698307,-3.2237371324744566,728.5238095238095
-3036.764975763059,-3.1447676681569576,717.9928571428571
-2997.100340173998,-3.110313364813456,721.1321428571429
-3027.6236280852418,-3.062541974038841,729.4630952380952
-3054.4933588800195,-3.047207588171095,732.0238095238095
-3064.9258929261023,-3.0246143110085923,732.145238095238
-3059.072978582911,-2.9383479951579496,730.8785714285715
-3059.6233148820365,-2.908934956878622,739.1571428571428
-3093.504283741703,-2.8803174084744043,741.7488095238095
-3111.389053814225,-2.9757743233605063,757.7595238095239
-3181.3728790843893,-2.9721081113666576,765.1821428571429
-3194.37884000302,-2.9137898731010226,763.8130952380952
-3206.5737092538266,-2.885713069247237,771.9738095238096
-3217.687122947532,-2.8041538777840813,772.052380952381
-3217.1347986786327,-2.903876117124596,757.7904761904762
-3163.995372632554,-2.867142631288239,763.9690476190476
-3209.1703291070717,-2.832536300906411,776.1345238095239
-3251.134051739857,-2.819556318497307,777.6654761904762
-3252.2413509040207,-2.7680761072574906,777.1154761904762
-3256.492624265893,-2.814616778101123,783.6297619047618
-3277.6913399518085,-2.7802566015083303,782.9071428571428
-3283.5999174486738,-2.7339339614554743,792.2261904761905
-3315.1649015215353,-2.7133332769468494,790.895238095238
-3298.68860803395,-2.791514752823037,786.5999999999999
-3294.4648349206186,-2.7779103708672643,785.1369047619048
-3289.866660833169,-2.7867299248943334,790.8619047619047
-3314.903814824539,-2.833897956471079,795.9678571428572
-3328.3617075384777,-2.8063335546786567,796.695238095238
-3332.2008085005245,-2.74941518073336,802.4619047619047
-3371.755774423715,-2.7610057197176907,814.132142857143
-3398.379328294802,-2.8605884883674104,813.2714285714286
-3423.331993570774,-2.9106017031136315,834.6119047619047
-3494.075554622934,-2.9272349045467805,838.0845238095238
-3512.019632460382,-2.957853608436948,844.757142857143
-3545.2753848261004,-2.9039603532179035,837.5785714285715
-3500.440039854655,-2.9512955980842808,842.8011904761905
-3503.3216020421855,-3.13823159096723,815.0250000000001
-3392.727530227089,-3.194634696392443,804.0285714285714
-3393.790762727927,-3.3263257340215358,828.0595238095239
-3492.29797831661,-3.3338109676838363,846.4940476190476
-3551.575923696755,-3.3772768562103246,847.5178571428571
-3544.4450761171256,-3.3918088364242642,851.104761904762
-3557.4397718737036,-3.4107520512920164,855.7154761904762
-3544.8615557847957,-3.7314266335956945,840.8
-3494.952249293304,-3.8194275878767665,821.9380952380952
-3458.0969463233155,-3.901854924852428,839.325
-3511.5011036776427,-3.8929755944161433,830.1785714285714
-3424.2600441269747,-3.9352632226450086,828.2535714285715
-3489.1682512356138,-4.00115453059831,844.6440476190477
-3555.640990556456,-4.05904368135883,855.7285714285714
-3577.842968321691,-4.021569333643464,857.9749999999999
-3589.8141909729125,-4.0795271284335115,864.6988095238095
-3619.3385240726793,-4.069442012153876,867.2059523809525
-3643.208739806665,-4.049427693648612,874.9333333333333
-3659.497832807191,-4.018911660288358,879.1547619047619
-3681.808486253409,-3.9714363557526737,880.5690476190476
-3666.4295520811165,-3.8579164692175714,866.6345238095239
-3608.3791780364654,-3.847443608254973,857.4238095238096
-3551.7621301989275,-3.983745209232406,823.527380952381
-3431.115226564598,-3.932557497047273,825.195238095238
-3491.8539984003974,-4.03306561785743,845.8559523809523
-3459.769160231614,-4.535171691710877,793.645238095238
-3322.886176124067,-4.671536909535524,769.3976190476191
-3174.371580868371,-4.595621513329512,731.5952380952381
-3055.8630700543613,-4.788246874580084,749.7654761904762
-3137.000068413713,-4.725233015139387,733.9333333333334
-3046.029246238573,-4.837750987102817,739.9761904761905
-3124.2714292785668,-4.945471501344599,752.2511904761905
-3162.3112309056114,-4.9221251180377275,756.4714285714285
-3168.2824294503607,-4.799594552501546,752.6321428571429
-3079.7312978185723,-4.852315588602594,727.0511904761904
-3038.90635053804,-4.827080235800916,703.4654761904761
-2954.47495493474,-5.060075262035483,726.1488095238095
-3039.7800632537483,-5.082431841315999,714.2428571428571
-2939.210991681048,-5.111336807169983,692.8166666666666
-2861.598995059438,-5.178493289078507,668.3738095238095
-2738.4740871017166,-5.504684258566402,638.6357142857144
-2693.2060273761126,-6.025923881949513,671.2571428571429
-2783.7027187601343,-5.988781612667443,650.5321428571428
-2659.1179783316456,-6.071443774164863,622.2142857142857
-2599.7986169145397,-5.946570908607072,607.7238095238096
-2604.736071176766,-6.307067854677015,651.9821428571429
-2781.235316942204,-6.433361349085476,672.9488095238095
-2805.4474634773305,-6.323535045232785,680.6083333333333
-2821.9466186173177,-6.1729946854749596,669.7654761904762
-2816.11954788119,-6.22302581260359,684.7785714285715
-2902.0893007613336,-6.247733150799941,699.8142857142857
-2905.7305987308587,-6.184272219431847,705.9559523809525
-2960.4640452074555,-6.152985240854766,708.0380952380953
-2937.0404600160473,-6.211605763690153,683.597619047619
-2857.964654984122,-6.154373007347432,689.7154761904761
-2854.2196512580485,-6.055839505213632,685.5940476190476
-2887.667905363557,-5.924583180625397,693.1
-2946.9607605170086,-6.010480908440918,718.5642857142857
-3008.3592069895076,-5.904847345675495,720.6321428571429
-3015.388999438954,-5.734171074989778,719.2940476190475
-3019.579308394422,-5.267473131888077,733.8928571428571
-3042.951869028295,-4.916770483157839,726.7714285714286
-3037.925618782826,-4.867267169882783,710.1226190476191
-2975.6107182444757,-4.586589097547644,721.1619047619048
-3008.864151312124,-4.489238918532424,716.2809523809524
-2996.1587051576753,-4.065649529850404,734.1559523809524
-2946.8974768125336,-4.1943364730287875,689.8571428571429
-2855.865358902692,-4.118278397235102,680.2761904761904
-2819.0342428982885,-4.240805621425127,658.2154761904761
-2746.39150805529,-4.163851468832438,654.2154761904761
-2735.399360517804,-4.101857200688568,640.9773809523809
-2719.4087943116856,-4.177774468930919,657.9345238095239
-2718.8475241788037,-4.232792810998566,639.9892857142856
-2664.111095747546,-4.120380662614489,644.4535714285714
-2721.6571881261716,-4.193621943939736,660.2642857142857
-2776.9495854375805,-4.257301659827719,675.8119047619048
-2836.794102203339,-4.229887863124903,685.4571428571429
-2796.548316783656,-4.340560617210204,663.4916666666667
-2788.7604451936927,-4.38578379911648,667.927380952381
-2780.1293430912233,-4.359292833726308,667.2202380952381
-2789.3366250998806,-4.328076187664777,673.127380952381
-2825.452071985615,-4.291747861084956,676.3369047619047
-2828.5221599733873,-4.182509836587482,673.4892857142856
-2808.386014131718,-4.060037674668372,669.1107142857143
-2807.9923961164504,-4.049869358061744,679.5511904761905
-2846.589491936829,-4.033740054764312,689.722619047619
-2884.1670905913998,-3.679908520978611,693.9261904761905
-2905.5907781900823,-3.6426002101862647,697.6904761904761
-2923.8025692904403,-3.435962457162767,704.3059523809524
-2968.0620656839938,-3.5038069504205804,714.6583333333334
-2991.68212855474,-3.370276609090339,715.1547619047619
-2988.0047158009857,-3.355186950464615,715.2011904761905
-2987.074677275011,-3.161598710364194,716.5892857142857
-2998.146343603461,-3.1630462225623575,715.1607142857143
-2979.315299918476,-3.0732758640267517,708.7761904761904
-2954.7910421288184,-2.9527611092538026,712.025
-2982.9642184388026,-2.873367674126188,714.5095238095239
-2942.5090335362493,-2.796990975173384,701.2011904761905
-2927.0805927523347,-2.7609237459595004,701.8662790697674
-2934.951751029461,-2.7586711752944453,703.5593023255814
-2935.5329779131757,-2.765143502821516,699.953488372093
-2927.8877084806118,-2.7727077235735083,704.6988372093023
-2956.6535848797116,-2.7628125124550866,713.4267441860464
-2978.744089936724,-2.7452138588350126,713.5837209302325
-2987.481263325666,-2.7255514284283207,715.556976744186
-2982.464783412265,-2.6799256684966744,713.3732558139535
-2984.8472958387183,-2.655162207576917,714.5267441860466
-2976.4343926822276,-2.8298376462356325,697.560465116279
-2920.0631519135386,-2.834508493724445,702.7383720930233
-2961.2817172093387,-2.7738784137207366,716.4581395348837
-3004.47502996863,-2.7708395395333074,721.2162790697674
-3018.1063537820846,-2.705830645690217,727.539534883721
-3047.7019995185155,-2.7137245215403203,731.1953488372093
-3052.6307776025806,-2.7213729827333233,722.5162790697675
-3014.84261596345,-2.669266699144209,728.6941860465116
-3058.0618185616595,-2.670265866443263,735.9476744186046
-3069.4258397318467,-2.678320101491735,733.7732558139535
-3064.126836951251,-2.3773889239352353,729.7255813953489
-3057.2657060149227,-2.3671708517088934,737.0290697674419
-3090.7335007845672,-2.4686717088987375,740.3209302325581
-3014.5112260252963,-2.8123892486009883,710.9593023255813
-2982.2913214915125,-2.8295797931634126,715.6581395348837
-2993.964726236773,-2.8510091842998375,714.006976744186
-2975.9696700736445,-2.9146795994419055,705.6488372093023
-2974.569353411153,-2.9396041833564515,717.8255813953489
-3005.81580000161,-2.9551404205797933,720.7976744186046
-3003.9226055307117,-2.968353509630799,721.6511627906976
-3027.272004005124,-2.7771724961263082,724.4732558139535
-3039.3712966005896,-2.776084047363398,724.3558139534883
-3037.3803679877747,-2.7640518591564516,735.296511627907
-3089.7668389239566,-2.7891061339060097,744.2069767441861
-3119.0404797888414,-2.8064351936413154,750.9453488372093
-3131.687989723401,-2.8213588183647027,745.4151162790697
-3110.8563780837903,-2.775477772322457,743.8802325581395
-3109.9489392297055,-2.811290720455263,740.9779069767442
-3107.4314760178904,-2.820480212495535,743.560465116279
-3121.82040124269,-2.7971086536080283,747.7069767441861
-3118.9417747779653,-2.8077730233423313,741.6627906976744
-3104.413044423007,-2.831609147588442,746.646511627907
-3110.2482904921976,-3.019911225200105,750.7546511627908
-3134.219368723635,-2.672161967351359,752.3732558139535
-3145.4869502438514,-2.709987487278912,751.9906976744186
-3156.5050184414927,-2.700731180424338,757.1674418604651
-3168.7868344013327,-2.6276647069496666,760.8593023255814
-3179.6113760530607,-2.621261854350473,762.6139534883721
-3189.7928788306554,-2.6502828321495735,764.8988372093023
-3202.2073802149507,-2.696470989743331,764.082558139535
-3184.9320615737515,-2.713467115770149,758.7360465116279
-3174.6114009119697,-2.7070734781427896,760.9476744186046
-3186.386746897971,-2.6662341003260157,766.9337209302325
-3213.022536800071,-2.713654241791433,774.7127906976744
-3243.562838034032,-2.727083091405536,775.9651162790698
-3245.3647708227436,-2.7167227238639797,778.5930232558139
-3260.7258594989244,-2.7128660772791555,781.6872093023256
-3257.665356915799,-2.764453192936871,774.0406976744187
-3212.5011801688543,-2.818462906814319,771.4953488372093
-3237.469988067604,-2.8734159258993013,781.6651162790697
-3273.778221789569,-2.8705071088472356,784.9267441860464
-3286.800163519484,-2.892232074896378,786.2813953488371
-3284.487877281096,-2.672705621795003,787.9023255813954
-3297.3700138808535,-2.640514353488954,789.2058139534884
-3282.1331964314804,-2.6227272347325044,782.7174418604651
-3282.078504146765,-2.6161514122433025,786.8825581395348
-3295.070348938938,-2.6278426341227212,789.4593023255813
-3314.9323861110597,-2.626350924845876,796.896511627907
-3335.0148105369735,-2.6016858538408423,800.1418604651162
-3351.1904582701204,-2.5847840465367886,802.8802325581395
-3353.976852183699,-2.547545096815112,800.1220930232558
-3341.9089510179215,-2.535047597538944,799.3244186046511
-3333.391517636798,-2.560908321888504,791.3151162790698
-3279.947123157819,-2.7209407513983708,771.1802325581396
-3192.952410047643,-2.8772350468171717,746.2220930232558
-3122.3679713358115,-2.9320111641930935,756.7476744186047
-3190.757598953347,-3.060035398849748,775.2313953488372
-3262.693163633726,-3.0358460331052863,784.6918604651163
-3274.0384146706974,-3.1060468470318794,789.0697674418604
-3279.6768979641092,-3.1210591320810286,773.5337209302324
-3242.481613636207,-3.147997958204399,772.2220930232559
-3231.7425084529104,-3.171746944032295,782.9686046511629
-3289.6351008810343,-3.2257922500666085,797.7906976744187
-3352.6558231528943,-3.256288238503608,808.7418604651164
-3394.069533109541,-3.248387841707368,814.7441860465116
-3409.6558633843115,-3.2390156081234593,817.0186046511628
-3420.4910845945924,-3.2203618387198363,820.9279069767442
-3446.776390802336,-3.205242988648712,829.8151162790698
-3473.61865216981,-3.2318791077235325,834.0651162790698
-3487.4176126902594,-3.2493626316373945,830.7511627906978
-3477.134815917897,-3.2974885921785146,834.1093023255813
-3471.072710135185,-3.315973715158872,823.3488372093024
-3438.1939092009306,-3.3067228605632,818.6662790697675
-3406.6914768281695,-3.1517161894231562,810.0906976744186
-3397.148482202896,-3.0003401923687414,824.2151162790698
-3476.393072032888,-3.058179866728442,844.0488372093023
-3551.8745737761105,-3.0214721390569963,851.7546511627907
